"ID","exon_merge","CDS_merge"
"ENSP00000296026_nt",1075,321
"ENSP00000296027_nt",2538,342
"ENSP00000296028_nt",715,384
"ENSP00000296029_nt",604,303
"ENSP00000296043_nt",11020,5988
"ENSP00000296046_nt",1795,1251
"ENSP00000296051_nt",4665,3012
"ENSP00000296059_nt",3852,603
"ENSP00000296088_nt",5183,2295
"ENSP00000296091_nt",3270,1632
"ENSP00000296096_nt",4882,642
"ENSP00000296097_nt",2008,567
"ENSP00000296098_nt",2027,1200
"ENSP00000296099_nt",795,372
"ENSP00000296102_nt",518,195
"ENSP00000296121_nt",5122,462
"ENSP00000296122_nt",3527,981
"ENSP00000296125_nt",3388,2052
"ENSP00000296129_nt",6006,2508
"ENSP00000296130_nt",936,606
"ENSP00000296135_nt",4073,897
"ENSP00000296140_nt",2731,1065
"ENSP00000296142_nt",1321,696
"ENSP00000296144_nt",1963,1113
"ENSP00000296145_nt",2513,564
"ENSP00000296149_nt",1401,798
"ENSP00000296161_nt",5868,2220
"ENSP00000296181_nt",4372,2397
"ENSP00000296202_nt",1569,756
"ENSP00000296215_nt",4605,1188
"ENSP00000296218_nt",2649,840
"ENSP00000296220_nt",4191,2241
"ENSP00000296233_nt",2574,1248
"ENSP00000296238_nt",1362,237
"ENSP00000296252_nt",4026,1353
"ENSP00000296257_nt",5717,1767
"ENSP00000296266_nt",4151,3876
"ENSP00000296271_nt",2592,1044
"ENSP00000296273_nt",1384,1089
"ENSP00000296277_nt",756,153
"ENSP00000296280_nt",4015,2184
"ENSP00000296292_nt",5108,1623
"ENSP00000296302_nt",5145,5067
"ENSP00000296318_nt",8720,2217
"ENSP00000296326_nt",1306,927
"ENSP00000296327_nt",1463,1020
"ENSP00000296328_nt",10568,1467
"ENSP00000296333_nt",953,828
"ENSP00000296343_nt",2919,2916
"ENSP00000296350_nt",3963,2214
"ENSP00000296358_nt",1864,1836
"ENSP00000296370_nt",1279,285
"ENSP00000296380_nt",2217,1119
"ENSP00000296387_nt",2859,672
"ENSP00000296411_nt",2791,1158
"ENSP00000296412_nt",2615,1122
"ENSP00000296417_nt",979,384
"ENSP00000296420_nt",4037,783
"ENSP00000296422_nt",1879,1545
"ENSP00000296424_nt",1126,735
"ENSP00000296435_nt",745,519
"ENSP00000296440_nt",7143,6405
"ENSP00000296444_nt",2369,720
"ENSP00000296449_nt",2613,1782
"ENSP00000296452_nt",15955,11778
"ENSP00000296464_nt",10790,2517
"ENSP00000296468_nt",4510,1554
"ENSP00000296473_nt",2370,1956
"ENSP00000296474_nt",4536,4200
"ENSP00000296484_nt",1898,1221
"ENSP00000296486_nt",2099,1497
"ENSP00000296490_nt",4293,939
"ENSP00000296498_nt",4809,2625
"ENSP00000296499_nt",5961,2619
"ENSP00000296503_nt",1889,627
"ENSP00000296504_nt",1108,660
"ENSP00000296506_nt",4420,294
"ENSP00000296509_nt",5468,615
"ENSP00000296511_nt",1762,960
"ENSP00000296513_nt",1961,1728
"ENSP00000296518_nt",4400,2070
"ENSP00000296522_nt",3027,798
"ENSP00000296525_nt",3031,987
"ENSP00000296529_nt",3442,1035
"ENSP00000296543_nt",6222,2598
"ENSP00000296545_nt",2472,486
"ENSP00000296557_nt",3111,1119
"ENSP00000296564_nt",7927,6798
"ENSP00000296575_nt",10072,2100
"ENSP00000296577_nt",3921,1797
"ENSP00000296581_nt",2259,240
"ENSP00000296582_nt",4178,1314
"ENSP00000296585_nt",7869,3543
"ENSP00000296589_nt",1772,1590
"ENSP00000296591_nt",4727,1440
"ENSP00000296597_nt",719,507
"ENSP00000296600_nt",1964,1092
"ENSP00000296603_nt",8185,2085
"ENSP00000296632_nt",4606,615
"ENSP00000296641_nt",3429,1122
"ENSP00000296657_nt",9188,1482
"ENSP00000296658_nt",2335,735
"ENSP00000296674_nt",3437,429
"ENSP00000296677_nt",2914,1191
"ENSP00000296679_nt",3958,1377
"ENSP00000296682_nt",3691,2682
"ENSP00000296684_nt",675,525
"ENSP00000296694_nt",515,279
"ENSP00000296695_nt",542,237
"ENSP00000296702_nt",4654,3294
"ENSP00000296721_nt",4177,2304
"ENSP00000296736_nt",4006,1563
"ENSP00000296741_nt",3936,1320
"ENSP00000296754_nt",5495,2844
"ENSP00000296755_nt",12036,7404
"ENSP00000296776_nt",1759,729
"ENSP00000296777_nt",915,348
"ENSP00000296782_nt",7505,5196
"ENSP00000296783_nt",3129,1452
"ENSP00000296785_nt",2063,939
"ENSP00000296786_nt",2392,954
"ENSP00000296792_nt",3687,1554
"ENSP00000296795_nt",6015,2712
"ENSP00000296805_nt",3249,2337
"ENSP00000296824_nt",9342,780
"ENSP00000296839_nt",2309,1209
"ENSP00000296849_nt",2155,1353
"ENSP00000296859_nt",5618,4827
"ENSP00000296861_nt",3595,1965
"ENSP00000296862_nt",2127,2124
"ENSP00000296869_nt",2561,2166
"ENSP00000296870_nt",1050,456
"ENSP00000296871_nt",787,432
"ENSP00000296877_nt",2207,231
"ENSP00000296921_nt",1493,873
"ENSP00000296946_nt",2436,1305
"ENSP00000296953_nt",7778,1917
"ENSP00000296978_nt",3512,1473
"ENSP00000296980_nt",2886,789
"ENSP00000297001_nt",2028,1314
"ENSP00000297012_nt",396,393
"ENSP00000297029_nt",9713,2145
"ENSP00000297056_nt",2897,2016
"ENSP00000297063_nt",4153,1560
"ENSP00000297071_nt",1845,846
"ENSP00000297107_nt",5961,1809
"ENSP00000297109_nt",6226,549
"ENSP00000297130_nt",3445,753
"ENSP00000297135_nt",4060,2580
"ENSP00000297142_nt",2131,1011
"ENSP00000297145_nt",3981,1215
"ENSP00000297146_nt",5079,1110
"ENSP00000297151_nt",3793,1758
"ENSP00000297156_nt",2221,888
"ENSP00000297157_nt",1121,663
"ENSP00000297161_nt",5031,2055
"ENSP00000297164_nt",2520,909
"ENSP00000297185_nt",3321,2037
"ENSP00000297186_nt",2923,2610
"ENSP00000297195_nt",2839,1590
"ENSP00000297203_nt",1023,759
"ENSP00000297205_nt",1313,1017
"ENSP00000297239_nt",2292,1830
"ENSP00000297258_nt",851,405
"ENSP00000297261_nt",4454,1386
"ENSP00000297265_nt",1866,699
"ENSP00000297267_nt",6552,5682
"ENSP00000297268_nt",5411,4098
"ENSP00000297273_nt",3942,2391
"ENSP00000297282_nt",2897,1878
"ENSP00000297283_nt",857,759
"ENSP00000297290_nt",780,375
"ENSP00000297293_nt",8946,4509
"ENSP00000297307_nt",2004,1014
"ENSP00000297313_nt",2104,1164
"ENSP00000297316_nt",2342,1242
"ENSP00000297323_nt",12503,3357
"ENSP00000297324_nt",1445,957
"ENSP00000297338_nt",3749,1893
"ENSP00000297347_nt",985,534
"ENSP00000297350_nt",2402,1203
"ENSP00000297354_nt",3801,792
"ENSP00000297375_nt",3395,999
"ENSP00000297404_nt",2927,1500
"ENSP00000297405_nt",13212,11121
"ENSP00000297423_nt",3988,2745
"ENSP00000297431_nt",1958,1305
"ENSP00000297435_nt",617,291
"ENSP00000297436_nt",469,300
"ENSP00000297439_nt",478,204
"ENSP00000297440_nt",3410,2565
"ENSP00000297459_nt",1741,915
"ENSP00000297477_nt",6276,1239
"ENSP00000297494_nt",4388,3609
"ENSP00000297504_nt",2487,2205
"ENSP00000297508_nt",3121,2712
"ENSP00000297512_nt",1718,1647
"ENSP00000297524_nt",1878,1410
"ENSP00000297532_nt",1827,1647
"ENSP00000297533_nt",1353,738
"ENSP00000297534_nt",1210,339
"ENSP00000297537_nt",1092,1089
"ENSP00000297540_nt",4288,1182
"ENSP00000297562_nt",2901,2421
"ENSP00000297564_nt",433,225
"ENSP00000297574_nt",801,540
"ENSP00000297578_nt",2891,945
"ENSP00000297579_nt",2642,1791
"ENSP00000297581_nt",1953,1410
"ENSP00000297596_nt",2208,888
"ENSP00000297613_nt",1092,489
"ENSP00000297623_nt",1151,786
"ENSP00000297625_nt",6398,2142
"ENSP00000297632_nt",9029,720
"ENSP00000297668_nt",5064,3864
"ENSP00000297679_nt",2172,1107
"ENSP00000297689_nt",2085,1386
"ENSP00000297737_nt",2466,687
"ENSP00000297767_nt",1189,705
"ENSP00000297770_nt",2002,1311
"ENSP00000297784_nt",3201,2280
"ENSP00000297785_nt",2107,1503
"ENSP00000297788_nt",4169,3462
"ENSP00000297792_nt",3811,1770
"ENSP00000297814_nt",4653,4203
"ENSP00000297819_nt",1159,732
"ENSP00000297837_nt",7164,2613
"ENSP00000297848_nt",6466,5388
"ENSP00000297857_nt",5200,2619
"ENSP00000297873_nt",941,735
"ENSP00000297904_nt",2037,1062
"ENSP00000297913_nt",945,942
"ENSP00000297954_nt",7138,6891
"ENSP00000297977_nt",6200,2070
"ENSP00000297988_nt",1256,1026
"ENSP00000297990_nt",4741,3438
"ENSP00000297991_nt",1849,876
"ENSP00000297994_nt",2281,948
"ENSP00000298032_nt",2811,2616
"ENSP00000298048_nt",2485,1953
"ENSP00000298050_nt",2664,1812
"ENSP00000298085_nt",2235,1857
"ENSP00000298097_nt",3853,1665
"ENSP00000298110_nt",1527,1524
"ENSP00000298119_nt",3723,2157
"ENSP00000298125_nt",9321,1200
"ENSP00000298130_nt",2777,213
"ENSP00000298139_nt",5215,4296
"ENSP00000298159_nt",6747,498
"ENSP00000298171_nt",4400,2292
"ENSP00000298181_nt",1311,564
"ENSP00000298198_nt",8515,1866
"ENSP00000298223_nt",1138,765
"ENSP00000298229_nt",4733,3774
"ENSP00000298231_nt",1699,852
"ENSP00000298248_nt",1485,957
"ENSP00000298251_nt",3602,1248
"ENSP00000298281_nt",7677,4665
"ENSP00000298282_nt",3687,1416
"ENSP00000298283_nt",812,642
"ENSP00000298288_nt",1745,1242
"ENSP00000298292_nt",2963,2511
"ENSP00000298295_nt",2120,636
"ENSP00000298299_nt",2551,672
"ENSP00000298307_nt",5514,1218
"ENSP00000298310_nt",6234,3228
"ENSP00000298316_nt",3865,525
"ENSP00000298317_nt",2512,1131
"ENSP00000298351_nt",5334,2418
"ENSP00000298352_nt",1884,453
"ENSP00000298375_nt",1566,960
"ENSP00000298386_nt",3319,2262
"ENSP00000298428_nt",1893,1428
"ENSP00000298440_nt",2285,1011
"ENSP00000298472_nt",3852,1542
"ENSP00000298492_nt",2992,1245
"ENSP00000298510_nt",1591,768
"ENSP00000298527_nt",952,687
"ENSP00000298532_nt",5010,4407
"ENSP00000298542_nt",3198,2142
"ENSP00000298545_nt",2072,1437
"ENSP00000298552_nt",8604,3492
"ENSP00000298556_nt",1407,654
"ENSP00000298569_nt",2991,915
"ENSP00000298573_nt",5253,1995
"ENSP00000298585_nt",1375,681
"ENSP00000298596_nt",3377,2967
"ENSP00000298622_nt",6626,2532
"ENSP00000298630_nt",2086,1458
"ENSP00000298642_nt",1078,942
"ENSP00000298681_nt",1379,927
"ENSP00000298687_nt",2122,1113
"ENSP00000298690_nt",1498,468
"ENSP00000298694_nt",5919,4557
"ENSP00000298705_nt",1405,1266
"ENSP00000298717_nt",2015,1740
"ENSP00000298738_nt",2421,2088
"ENSP00000298743_nt",2827,1035
"ENSP00000298746_nt",3408,1047
"ENSP00000298767_nt",6333,3570
"ENSP00000298786_nt",3614,2712
"ENSP00000298815_nt",4752,2622
"ENSP00000298832_nt",4683,3843
"ENSP00000298838_nt",1843,1272
"ENSP00000298841_nt",1784,1281
"ENSP00000298852_nt",1544,1317
"ENSP00000298854_nt",1671,1236
"ENSP00000298875_nt",13035,2346
"ENSP00000298892_nt",4334,3231
"ENSP00000298894_nt",2441,1053
"ENSP00000298910_nt",9158,7581
"ENSP00000298912_nt",12747,3006
"ENSP00000298925_nt",3329,2514
"ENSP00000298943_nt",2493,765
"ENSP00000298966_nt",1104,177
"ENSP00000299001_nt",3199,2556
"ENSP00000299022_nt",2751,1497
"ENSP00000299045_nt",2219,1557
"ENSP00000299084_nt",7780,1332
"ENSP00000299088_nt",3354,1614
"ENSP00000299106_nt",3912,930
"ENSP00000299138_nt",6790,2388
"ENSP00000299140_nt",861,501
"ENSP00000299155_nt",1907,1359
"ENSP00000299157_nt",3189,1131
"ENSP00000299162_nt",3350,1551
"ENSP00000299163_nt",13011,1047
"ENSP00000299164_nt",5673,2850
"ENSP00000299166_nt",671,558
"ENSP00000299167_nt",5464,3279
"ENSP00000299174_nt",757,435
"ENSP00000299178_nt",5963,1254
"ENSP00000299191_nt",1068,795
"ENSP00000299192_nt",3560,2040
"ENSP00000299194_nt",3688,1110
"ENSP00000299198_nt",1709,1143
"ENSP00000299206_nt",2670,1725
"ENSP00000299213_nt",4469,1473
"ENSP00000299237_nt",4221,1746
"ENSP00000299238_nt",2649,2325
"ENSP00000299259_nt",2036,1350
"ENSP00000299295_nt",2548,819
"ENSP00000299299_nt",1006,312
"ENSP00000299300_nt",2041,1605
"ENSP00000299308_nt",10906,3234
"ENSP00000299314_nt",5701,3768
"ENSP00000299333_nt",5665,645
"ENSP00000299335_nt",2497,828
"ENSP00000299338_nt",2008,1524
"ENSP00000299339_nt",949,684
"ENSP00000299340_nt",3101,462
"ENSP00000299367_nt",2850,2256
"ENSP00000299381_nt",3195,330
"ENSP00000299413_nt",12964,1032
"ENSP00000299415_nt",832,459
"ENSP00000299424_nt",1215,654
"ENSP00000299427_nt",3536,1689
"ENSP00000299432_nt",2421,1380
"ENSP00000299440_nt",6564,3129
"ENSP00000299441_nt",10765,9894
"ENSP00000299443_nt",1826,1752
"ENSP00000299454_nt",1054,951
"ENSP00000299459_nt",1110,924
"ENSP00000299472_nt",549,324
"ENSP00000299481_nt",3628,3279
"ENSP00000299492_nt",3557,2628
"ENSP00000299498_nt",1254,828
"ENSP00000299502_nt",1913,1245
"ENSP00000299505_nt",6717,3210
"ENSP00000299518_nt",4128,1098
"ENSP00000299529_nt",772,411
"ENSP00000299561_nt",1897,1260
"ENSP00000299563_nt",7823,2124
"ENSP00000299565_nt",3623,1404
"ENSP00000299575_nt",4884,2469
"ENSP00000299578_nt",1605,1185
"ENSP00000299601_nt",2193,1998
"ENSP00000299608_nt",4927,1362
"ENSP00000299626_nt",1675,1578
"ENSP00000299633_nt",12733,609
"ENSP00000299638_nt",4199,1104
"ENSP00000299642_nt",1971,618
"ENSP00000299663_nt",2159,657
"ENSP00000299665_nt",1936,645
"ENSP00000299687_nt",7948,6744
"ENSP00000299698_nt",5274,4362
"ENSP00000299705_nt",1475,651
"ENSP00000299709_nt",1308,1305
"ENSP00000299721_nt",1966,480
"ENSP00000299727_nt",10044,1047
"ENSP00000299736_nt",1165,816
"ENSP00000299752_nt",2954,2487
"ENSP00000299759_nt",1569,924
"ENSP00000299766_nt",1666,996
"ENSP00000299767_nt",2858,2409
"ENSP00000299798_nt",3736,2688
"ENSP00000299821_nt",1996,1818
"ENSP00000299824_nt",6251,1701
"ENSP00000299847_nt",6220,1236
"ENSP00000299853_nt",3697,2124
"ENSP00000299855_nt",2016,1431
"ENSP00000299866_nt",3360,639
"ENSP00000299871_nt",2577,1887
"ENSP00000299882_nt",2232,1371
"ENSP00000299886_nt",3079,2940
"ENSP00000299927_nt",7863,3801
"ENSP00000299952_nt",2214,1230
"ENSP00000299957_nt",3962,1308
"ENSP00000299964_nt",1610,792
"ENSP00000299977_nt",10591,2673
"ENSP00000300006_nt",2404,612
"ENSP00000300022_nt",1721,381
"ENSP00000300026_nt",1081,648
"ENSP00000300030_nt",1105,480
"ENSP00000300051_nt",2067,1521
"ENSP00000300055_nt",2953,1566
"ENSP00000300056_nt",2740,741
"ENSP00000300057_nt",2369,804
"ENSP00000300060_nt",3678,2901
"ENSP00000300061_nt",3507,1947
"ENSP00000300069_nt",2008,627
"ENSP00000300079_nt",2068,999
"ENSP00000300086_nt",2118,1197
"ENSP00000300087_nt",11011,546
"ENSP00000300093_nt",2227,1809
"ENSP00000300098_nt",3451,1212
"ENSP00000300101_nt",6170,2136
"ENSP00000300105_nt",2384,969
"ENSP00000300107_nt",4695,1899
"ENSP00000300113_nt",2382,588
"ENSP00000300119_nt",3621,3129
"ENSP00000300127_nt",1054,942
"ENSP00000300128_nt",5590,1332
"ENSP00000300131_nt",2711,1575
"ENSP00000300134_nt",4034,2541
"ENSP00000300145_nt",1245,738
"ENSP00000300146_nt",4072,2310
"ENSP00000300151_nt",1182,753
"ENSP00000300161_nt",3049,738
"ENSP00000300176_nt",4796,1443
"ENSP00000300179_nt",3581,2523
"ENSP00000300181_nt",2383,1185
"ENSP00000300182_nt",711,441
"ENSP00000300184_nt",1869,720
"ENSP00000300190_nt",722,600
"ENSP00000300209_nt",2563,678
"ENSP00000300213_nt",3660,1080
"ENSP00000300215_nt",4553,2163
"ENSP00000300226_nt",1353,750
"ENSP00000300245_nt",2133,879
"ENSP00000300249_nt",4265,981
"ENSP00000300255_nt",1998,1323
"ENSP00000300283_nt",1779,1251
"ENSP00000300289_nt",3727,1515
"ENSP00000300291_nt",4436,681
"ENSP00000300303_nt",2935,1107
"ENSP00000300305_nt",6222,1440
"ENSP00000300399_nt",1980,1521
"ENSP00000300404_nt",1906,1698
"ENSP00000300408_nt",1832,816
"ENSP00000300413_nt",4909,357
"ENSP00000300417_nt",3146,2169
"ENSP00000300433_nt",2767,477
"ENSP00000300452_nt",1548,795
"ENSP00000300456_nt",3028,1929
"ENSP00000300504_nt",1207,1008
"ENSP00000300527_nt",3461,3057
"ENSP00000300557_nt",1519,309
"ENSP00000300574_nt",3880,912
"ENSP00000300575_nt",895,396
"ENSP00000300576_nt",2082,2079
"ENSP00000300584_nt",6067,2889
"ENSP00000300589_nt",4486,3120
"ENSP00000300605_nt",2212,777
"ENSP00000300619_nt",5489,3573
"ENSP00000300648_nt",8675,8013
"ENSP00000300650_nt",2755,2109
"ENSP00000300651_nt",5844,4743
"ENSP00000300658_nt",2737,960
"ENSP00000300659_nt",6040,3225
"ENSP00000300688_nt",1577,309
"ENSP00000300692_nt",861,513
"ENSP00000300738_nt",3076,2376
"ENSP00000300762_nt",989,783
"ENSP00000300773_nt",939,936
"ENSP00000300778_nt",1096,951
"ENSP00000300784_nt",1434,927
"ENSP00000300835_nt",2198,1755
"ENSP00000300850_nt",6892,5496
"ENSP00000300870_nt",3317,2229
"ENSP00000300873_nt",216,210
"ENSP00000300896_nt",5171,4812
"ENSP00000300900_nt",1154,936
"ENSP00000300917_nt",3263,2973
"ENSP00000300935_nt",2827,621
"ENSP00000300952_nt",3790,1404
"ENSP00000300954_nt",2661,2265
"ENSP00000300961_nt",1138,993
"ENSP00000300976_nt",4407,1845
"ENSP00000301012_nt",1823,1200
"ENSP00000301015_nt",8072,7563
"ENSP00000301019_nt",3240,1638
"ENSP00000301030_nt",9301,7989
"ENSP00000301037_nt",1233,1230
"ENSP00000301042_nt",4544,1314
"ENSP00000301046_nt",728,426
"ENSP00000301050_nt",2696,1452
"ENSP00000301057_nt",1530,1179
"ENSP00000301061_nt",2274,1167
"ENSP00000301068_nt",1210,549
"ENSP00000301071_nt",1915,1353
"ENSP00000301073_nt",1102,792
"ENSP00000301093_nt",2610,1593
"ENSP00000301096_nt",2599,1548
"ENSP00000301141_nt",1764,1482
"ENSP00000301146_nt",2281,1482
"ENSP00000301149_nt",3082,1047
"ENSP00000301159_nt",1150,738
"ENSP00000301175_nt",1677,1608
"ENSP00000301178_nt",4737,2682
"ENSP00000301180_nt",8593,4728
"ENSP00000301190_nt",1935,1356
"ENSP00000301200_nt",864,444
"ENSP00000301202_nt",699,456
"ENSP00000301204_nt",1768,1479
"ENSP00000301215_nt",4023,2010
"ENSP00000301218_nt",3310,2943
"ENSP00000301242_nt",777,441
"ENSP00000301244_nt",1802,756
"ENSP00000301246_nt",467,318
"ENSP00000301258_nt",1020,342
"ENSP00000301263_nt",804,384
"ENSP00000301264_nt",2105,1362
"ENSP00000301272_nt",1262,846
"ENSP00000301280_nt",3339,2868
"ENSP00000301281_nt",1943,1323
"ENSP00000301295_nt",3670,2982
"ENSP00000301305_nt",2174,1941
"ENSP00000301310_nt",2824,1551
"ENSP00000301318_nt",4096,2604
"ENSP00000301327_nt",1548,1236
"ENSP00000301332_nt",3646,2514
"ENSP00000301336_nt",1771,1203
"ENSP00000301364_nt",5188,2412
"ENSP00000301365_nt",3235,2373
"ENSP00000301391_nt",1910,792
"ENSP00000301396_nt",3673,3540
"ENSP00000301399_nt",3074,1455
"ENSP00000301407_nt",573,465
"ENSP00000301408_nt",841,495
"ENSP00000301419_nt",1718,351
"ENSP00000301420_nt",866,786
"ENSP00000301452_nt",1445,792
"ENSP00000301454_nt",3425,1404
"ENSP00000301455_nt",1879,1218
"ENSP00000301457_nt",601,339
"ENSP00000301458_nt",1250,846
"ENSP00000301459_nt",2604,1569
"ENSP00000301464_nt",1169,720
"ENSP00000301466_nt",2044,1566
"ENSP00000301475_nt",3014,1206
"ENSP00000301480_nt",2654,2370
"ENSP00000301488_nt",1378,378
"ENSP00000301522_nt",987,594
"ENSP00000301529_nt",948,945
"ENSP00000301532_nt",945,942
"ENSP00000301547_nt",2663,2013
"ENSP00000301585_nt",890,618
"ENSP00000301587_nt",603,483
"ENSP00000301599_nt",875,477
"ENSP00000301645_nt",2950,1512
"ENSP00000301653_nt",1644,1419
"ENSP00000301656_nt",1612,1377
"ENSP00000301659_nt",2164,1335
"ENSP00000301665_nt",2058,774
"ENSP00000301671_nt",2650,1590
"ENSP00000301678_nt",2901,1656
"ENSP00000301691_nt",2300,639
"ENSP00000301698_nt",1209,1206
"ENSP00000301717_nt",1449,1065
"ENSP00000301724_nt",1735,981
"ENSP00000301727_nt",2573,2352
"ENSP00000301729_nt",1541,906
"ENSP00000301730_nt",1276,915
"ENSP00000301732_nt",6609,5112
"ENSP00000301740_nt",9353,8256
"ENSP00000301744_nt",5513,1272
"ENSP00000301761_nt",2033,498
"ENSP00000301764_nt",4506,3420
"ENSP00000301765_nt",2865,1065
"ENSP00000301776_nt",2182,924
"ENSP00000301785_nt",5106,2241
"ENSP00000301788_nt",827,516
"ENSP00000301790_nt",1166,837
"ENSP00000301825_nt",2819,1587
"ENSP00000301831_nt",4613,3825
"ENSP00000301838_nt",1841,624
"ENSP00000301843_nt",3272,1650
"ENSP00000301873_nt",4443,3909
"ENSP00000301887_nt",2142,822
"ENSP00000301891_nt",3860,1650
"ENSP00000301896_nt",843,648
"ENSP00000301904_nt",3510,1818
"ENSP00000301908_nt",1200,528
"ENSP00000301917_nt",1224,1083
"ENSP00000301920_nt",1436,888
"ENSP00000301921_nt",3216,1164
"ENSP00000301924_nt",4229,1479
"ENSP00000301939_nt",486,339
"ENSP00000301945_nt",5859,1692
"ENSP00000301956_nt",2051,1731
"ENSP00000301962_nt",5155,3948
"ENSP00000301972_nt",5077,2577
"ENSP00000301974_nt",1539,1026
"ENSP00000301995_nt",902,537
"ENSP00000302021_nt",2443,1131
"ENSP00000302037_nt",2186,1026
"ENSP00000302046_nt",1061,450
"ENSP00000302051_nt",2865,2325
"ENSP00000302057_nt",1199,1086
"ENSP00000302077_nt",2383,1734
"ENSP00000302079_nt",2088,1446
"ENSP00000302100_nt",1535,969
"ENSP00000302105_nt",609,522
"ENSP00000302108_nt",6976,1794
"ENSP00000302111_nt",1759,714
"ENSP00000302114_nt",1261,657
"ENSP00000302120_nt",2831,1653
"ENSP00000302144_nt",10698,549
"ENSP00000302160_nt",3815,306
"ENSP00000302166_nt",1245,1122
"ENSP00000302177_nt",7751,1560
"ENSP00000302189_nt",2563,399
"ENSP00000302199_nt",1042,927
"ENSP00000302202_nt",1667,375
"ENSP00000302216_nt",2212,1062
"ENSP00000302222_nt",4139,1368
"ENSP00000302232_nt",1474,858
"ENSP00000302234_nt",1079,291
"ENSP00000302239_nt",4243,3354
"ENSP00000302251_nt",2123,1044
"ENSP00000302260_nt",3513,621
"ENSP00000302274_nt",1664,987
"ENSP00000302276_nt",1528,858
"ENSP00000302289_nt",4281,981
"ENSP00000302297_nt",3272,1644
"ENSP00000302321_nt",1313,1287
"ENSP00000302324_nt",720,480
"ENSP00000302327_nt",8488,1257
"ENSP00000302393_nt",1693,1143
"ENSP00000302400_nt",785,237
"ENSP00000302413_nt",2116,1110
"ENSP00000302422_nt",1030,942
"ENSP00000302437_nt",942,939
"ENSP00000302441_nt",3964,744
"ENSP00000302455_nt",2716,1992
"ENSP00000302456_nt",6825,864
"ENSP00000302476_nt",1335,546
"ENSP00000302478_nt",1166,399
"ENSP00000302485_nt",2777,459
"ENSP00000302486_nt",3410,1179
"ENSP00000302530_nt",3507,3255
"ENSP00000302537_nt",2918,2142
"ENSP00000302543_nt",2658,966
"ENSP00000302548_nt",1464,765
"ENSP00000302552_nt",735,480
"ENSP00000302562_nt",1953,1464
"ENSP00000302564_nt",2610,699
"ENSP00000302578_nt",5404,930
"ENSP00000302579_nt",2386,2064
"ENSP00000302586_nt",3745,1869
"ENSP00000302599_nt",12783,1077
"ENSP00000302603_nt",6574,1368
"ENSP00000302606_nt",945,942
"ENSP00000302620_nt",1865,1176
"ENSP00000302621_nt",3036,1041
"ENSP00000302625_nt",4259,2529
"ENSP00000302629_nt",3850,2646
"ENSP00000302630_nt",2092,1395
"ENSP00000302640_nt",4997,2292
"ENSP00000302648_nt",1109,591
"ENSP00000302657_nt",3592,1404
"ENSP00000302676_nt",2942,1299
"ENSP00000302707_nt",1930,1050
"ENSP00000302719_nt",2458,1212
"ENSP00000302724_nt",715,405
"ENSP00000302728_nt",2300,1953
"ENSP00000302756_nt",2491,1224
"ENSP00000302768_nt",2782,1437
"ENSP00000302770_nt",1744,1425
"ENSP00000302783_nt",811,435
"ENSP00000302790_nt",4422,3375
"ENSP00000302801_nt",1836,1431
"ENSP00000302805_nt",2609,1188
"ENSP00000302811_nt",1289,1050
"ENSP00000302812_nt",2971,1293
"ENSP00000302814_nt",3669,975
"ENSP00000302833_nt",4420,918
"ENSP00000302836_nt",1516,780
"ENSP00000302843_nt",5103,1074
"ENSP00000302846_nt",3848,1464
"ENSP00000302851_nt",2303,1806
"ENSP00000302855_nt",2148,1626
"ENSP00000302863_nt",975,972
"ENSP00000302867_nt",939,936
"ENSP00000302874_nt",2085,2055
"ENSP00000302886_nt",2577,1182
"ENSP00000302895_nt",7514,5112
"ENSP00000302896_nt",829,582
"ENSP00000302898_nt",1247,927
"ENSP00000302917_nt",909,881
"ENSP00000302918_nt",654,651
"ENSP00000302924_nt",1861,606
"ENSP00000302938_nt",1372,279
"ENSP00000302961_nt",4825,2520
"ENSP00000302967_nt",1959,1284
"ENSP00000302978_nt",9019,864
"ENSP00000303015_nt",1491,1446
"ENSP00000303028_nt",2296,687
"ENSP00000303042_nt",3705,2454
